time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1609043870.46473765,0.00963141,0.00225047,0.00000337,61772.00000000,0.00891130,0.000000,0.000000
1609043870.56806731,0.00963090,0.00209079,0.00000320,61835.00000000,0.00850238,0.000000,0.000000
1609043870.67131996,0.00963039,0.00213673,0.00000326,61932.00000000,0.00846473,0.000000,0.000000
1609043870.77422094,0.00962962,0.00203518,0.00000315,61948.00000000,0.00789034,0.000000,0.000000
1609043870.87745547,0.00962921,0.00226984,0.00000333,61995.00000000,0.00871629,0.000000,0.000000
1609043870.94765162,0.00962872,0.00229070,0.00000332,62125.00000000,0.00852231,0.000000,0.000000
1609043871.04949260,0.00962810,0.00219506,0.00000324,62199.00000000,0.00823444,0.000000,0.000000
1609043871.15241742,0.00962732,0.00203042,0.00000317,62292.00000000,0.00786294,0.000000,0.000000
1609043871.25564766,0.00962647,0.00195016,0.00000315,62315.00000000,0.00771590,0.000000,0.000000
1609043871.35872531,0.00962588,0.00213417,0.00000332,62348.00000000,0.00829477,0.000000,0.000000
1609043871.46225858,0.00962525,0.00221899,0.00000327,62387.00000000,0.00819084,0.000000,0.000000
1609043871.56510282,0.00962468,0.00219126,0.00000333,62383.00000000,0.00832678,0.000000,0.000000
1609043871.66814661,0.00962439,0.00235942,0.00000336,62430.00000000,0.00898540,0.000000,0.000000
1609043871.77132845,0.00962387,0.00203803,0.00000326,62472.00000000,0.00843621,0.000000,0.000000
1609043871.87428594,0.00962321,0.00196820,0.00000320,62490.00000000,0.00812085,0.000000,0.000000
1609043871.97732973,0.00962259,0.00203661,0.00000324,62513.00000000,0.00822862,0.000000,0.000000
1609043872.04762197,0.00962200,0.00205504,0.00000318,62508.00000000,0.00829035,0.000000,0.000000
1609043872.14947367,0.00962161,0.00215518,0.00000333,62508.00000000,0.00874008,0.000000,0.000000
1609043872.25266314,0.00962116,0.00208602,0.00000331,62523.00000000,0.00858522,0.000000,0.000000
1609043872.35579395,0.00962064,0.00206643,0.00000325,62536.00000000,0.00845806,0.000000,0.000000
1609043872.45873046,0.00962008,0.00204985,0.00000318,62550.00000000,0.00833262,0.000000,0.000000
1609043872.56226897,0.00961937,0.00208518,0.00000319,62559.00000000,0.00802288,0.000000,0.000000
1609043872.66515326,0.00961900,0.00247882,0.00000329,62552.00000000,0.00876578,0.000000,0.000000
1609043872.76886964,0.00961878,0.00261452,0.00000325,62588.00000000,0.00912399,0.000000,0.000000
1609043872.87140584,0.00961819,0.00198802,0.00000321,62717.00000000,0.00828493,0.000000,0.000000
1609043872.97423100,0.00961773,0.00201084,0.00000329,62723.00000000,0.00855982,0.000000,0.000000
1609043873.07743979,0.00961745,0.00221334,0.00000345,62751.00000000,0.00898640,0.000000,0.000000
1609043873.14773631,0.00961709,0.00213543,0.00000327,62772.00000000,0.00878363,0.000000,0.000000
1609043873.24951863,0.00961709,0.00226511,0.00000367,62796.00000000,0.00963010,0.000000,0.000000
1609043873.35259938,0.00961664,0.00217895,0.00000330,62818.00000000,0.00858705,0.000000,0.000000
1609043873.45604348,0.00961615,0.00215603,0.00000324,62816.00000000,0.00850402,0.000000,0.000000
1609043873.55879426,0.00961586,0.00231743,0.00000339,62811.00000000,0.00895767,0.000000,0.000000
1609043873.66253519,0.00961540,0.00234633,0.00000331,62807.00000000,0.00855471,0.000000,0.000000
1609043873.76520681,0.00961491,0.00224702,0.00000329,62808.00000000,0.00850276,0.000000,0.000000
1609043873.86818814,0.00961513,0.00309486,0.00000346,62829.00000000,0.01010709,0.000000,0.000000
1609043873.97124672,0.00961595,0.00451662,0.00000343,63551.00000000,0.01150715,0.000000,0.000000
1609043874.07414818,0.00961602,0.00286640,0.00000340,63702.00000000,0.00976525,0.000000,0.000000
1609043874.17723775,0.00961546,0.00207423,0.00000325,63983.00000000,0.00832993,0.000000,0.000000
1609043874.24760437,0.00961499,0.00211261,0.00000330,63999.00000000,0.00854666,0.000000,0.000000
1609043874.34931493,0.00961437,0.00200175,0.00000323,64026.00000000,0.00818468,0.000000,0.000000
1609043874.45245123,0.00961383,0.00213130,0.00000327,64049.00000000,0.00837902,0.000000,0.000000
1609043874.55590487,0.00961349,0.00232628,0.00000339,64034.00000000,0.00884964,0.000000,0.000000
1609043874.65876937,0.00961306,0.00219791,0.00000335,64054.00000000,0.00861313,0.000000,0.000000
1609043874.76186228,0.00961244,0.00210917,0.00000332,64075.00000000,0.00819986,0.000000,0.000000
1609043874.86508536,0.00961168,0.00200644,0.00000327,64091.00000000,0.00787365,0.000000,0.000000
1609043874.96854043,0.00961119,0.00214585,0.00000335,64106.00000000,0.00847940,0.000000,0.000000
1609043875.07098031,0.00961055,0.00209930,0.00000329,64114.00000000,0.00813246,0.000000,0.000000
1609043875.17483997,0.00960989,0.00217064,0.00000332,64136.00000000,0.00810034,0.000000,0.000000
1609043875.27723074,0.00961383,0.00233706,0.00000332,64255.00000000,0.01866821,0.000000,0.000000
1609043875.34758258,0.00961340,0.00225497,0.00000341,64302.00000000,0.00861578,0.000000,0.000000
1609043875.44925404,0.00961301,0.00214019,0.00000343,64338.00000000,0.00872454,0.000000,0.000000
1609043875.55256581,0.00961257,0.00221816,0.00000332,64365.00000000,0.00859094,0.000000,0.000000
1609043875.65570068,0.00961203,0.00203305,0.00000333,64377.00000000,0.00837038,0.000000,0.000000
1609043875.75862074,0.00961130,0.00198101,0.00000324,64401.00000000,0.00794832,0.000000,0.000000
1609043875.86169982,0.00961101,0.00269270,0.00000329,64410.00000000,0.00892899,0.000000,0.000000
1609043875.96503806,0.00961044,0.00215321,0.00000346,64572.00000000,0.00830347,0.000000,0.000000
1609043876.06833744,0.00960966,0.00205770,0.00000320,64639.00000000,0.00780078,0.000000,0.000000
1609043876.17096782,0.00960911,0.00230611,0.00000319,64687.00000000,0.00834380,0.000000,0.000000
1609043876.27422667,0.00960852,0.00230954,0.00000319,64843.00000000,0.00825689,0.000000,0.000000
1609043876.37718654,0.00960804,0.00233733,0.00000325,64975.00000000,0.00848928,0.000000,0.000000
1609043876.44704604,0.00960737,0.00223390,0.00000322,65134.00000000,0.00805748,0.000000,0.000000
1609043876.54902577,0.00960683,0.00210301,0.00000335,65200.00000000,0.00835453,0.000000,0.000000
1609043876.65215540,0.00960628,0.00222031,0.00000332,65235.00000000,0.00833969,0.000000,0.000000
1609043876.75495100,0.00960570,0.00209874,0.00000333,65351.00000000,0.00827555,0.000000,0.000000
1609043876.85849261,0.00960566,0.00289088,0.00000346,65392.00000000,0.00949803,0.000000,0.000000
1609043876.96145058,0.00960548,0.00248348,0.00000343,65434.00000000,0.00919142,0.000000,0.000000
1609043877.06481743,0.00960516,0.00265807,0.00000333,65559.00000000,0.00886395,0.000000,0.000000
1609043877.16773295,0.00960562,0.00314612,0.00000384,65802.00000000,0.01067728,0.000000,0.000000
1609043877.27092600,0.00960541,0.00230261,0.00000351,66011.00000000,0.00912682,0.000000,0.000000
1609043877.37390733,0.00960503,0.00226319,0.00000344,66047.00000000,0.00871213,0.000000,0.000000
1609043877.47687864,0.00960476,0.00237165,0.00000331,66062.00000000,0.00899412,0.000000,0.000000
1609043877.54721689,0.00960438,0.00218003,0.00000334,66128.00000000,0.00871058,0.000000,0.000000
1609043877.64886475,0.00960422,0.00239807,0.00000351,66173.00000000,0.00922942,0.000000,0.000000
1609043877.75193667,0.00960386,0.00215452,0.00000335,66173.00000000,0.00876785,0.000000,0.000000
1609043877.85455203,0.00960394,0.00272440,0.00000352,66200.00000000,0.00980335,0.000000,0.000000
1609043877.95767784,0.00960351,0.00217017,0.00000325,66171.00000000,0.00860223,0.000000,0.000000
1609043878.06112576,0.00960310,0.00222377,0.00000326,66218.00000000,0.00863368,0.000000,0.000000
1609043878.16494298,0.00960261,0.00232195,0.00000322,66256.00000000,0.00846514,0.000000,0.000000
1609043878.26748562,0.00960227,0.00245057,0.00000327,66051.00000000,0.00882254,0.000000,0.000000
1609043878.37082791,0.00960200,0.00250030,0.00000329,66121.00000000,0.00896922,0.000000,0.000000
1609043878.47371221,0.00960142,0.00206250,0.00000324,66266.00000000,0.00825457,0.000000,0.000000
1609043878.57686687,0.00960108,0.00245405,0.00000327,66323.00000000,0.00879469,0.000000,0.000000
1609043878.64704800,0.00960081,0.00228650,0.00000346,66321.00000000,0.00897626,0.000000,0.000000
1609043878.74888039,0.00960046,0.00220414,0.00000336,66342.00000000,0.00879070,0.000000,0.000000
1609043878.85198116,0.00960001,0.00219800,0.00000337,66365.00000000,0.00855016,0.000000,0.000000
1609043878.95504928,0.00959970,0.00234723,0.00000343,66390.00000000,0.00886736,0.000000,0.000000
1609043879.05818558,0.00959927,0.00226887,0.00000329,66408.00000000,0.00858617,0.000000,0.000000
1609043879.16125178,0.00959896,0.00232786,0.00000341,66439.00000000,0.00887624,0.000000,0.000000
1609043879.26484609,0.00959852,0.00246867,0.00000332,66452.00000000,0.00857969,0.000000,0.000000
1609043879.36705279,0.00959815,0.00243980,0.00000330,66588.00000000,0.00873595,0.000000,0.000000
1609043879.47020221,0.00959770,0.00220250,0.00000332,66615.00000000,0.00853079,0.000000,0.000000
1609043879.57341170,0.00959737,0.00230373,0.00000332,66625.00000000,0.00884323,0.000000,0.000000
1609043879.67640305,0.00959709,0.00220869,0.00000344,66666.00000000,0.00892386,0.000000,0.000000
1609043879.74678493,0.00959668,0.00226914,0.00000336,66675.00000000,0.00863844,0.000000,0.000000
1609043879.84865427,0.00959615,0.00207110,0.00000333,66712.00000000,0.00835477,0.000000,0.000000
1609043879.95177412,0.00959587,0.00240762,0.00000349,66729.00000000,0.00894783,0.000000,0.000000
1609043880.05482340,0.00959540,0.00224995,0.00000335,66769.00000000,0.00847912,0.000000,0.000000
1609043880.15805817,0.00959488,0.00214603,0.00000330,66797.00000000,0.00837601,0.000000,0.000000
1609043880.26121521,0.00959440,0.00224358,0.00000328,66792.00000000,0.00847271,0.000000,0.000000
1609043880.36478376,0.00959380,0.00213150,0.00000329,66795.00000000,0.00818514,0.000000,0.000000
1609043880.46823049,0.00959340,0.00211488,0.00000348,66804.00000000,0.00864510,0.000000,0.000000
1609043880.57057500,0.00959296,0.00222717,0.00000339,66818.00000000,0.00856932,0.000000,0.000000
1609043880.67448664,0.00959239,0.00208396,0.00000336,66836.00000000,0.00825480,0.000000,0.000000
1609043880.77678823,0.00959175,0.00204237,0.00000327,66863.00000000,0.00807904,0.000000,0.000000
1609043880.84711075,0.00959125,0.00230901,0.00000324,66872.00000000,0.00841173,0.000000,0.000000
1609043880.94878483,0.00959099,0.00238984,0.00000346,66874.00000000,0.00899684,0.000000,0.000000
1609043881.05181026,0.00959064,0.00229259,0.00000337,66882.00000000,0.00876100,0.000000,0.000000
1609043881.15475249,0.00959031,0.00225237,0.00000337,66890.00000000,0.00880073,0.000000,0.000000
1609043881.25798893,0.00958985,0.00204877,0.00000327,66898.00000000,0.00851450,0.000000,0.000000
1609043881.36089730,0.00958943,0.00216114,0.00000328,66907.00000000,0.00859457,0.000000,0.000000
1609043881.46434331,0.00958907,0.00245299,0.00000329,66923.00000000,0.00874430,0.000000,0.000000
1609043881.56717443,0.00958881,0.00238642,0.00000337,66939.00000000,0.00896879,0.000000,0.000000
1609043881.67022824,0.00958843,0.00223523,0.00000332,66868.00000000,0.00868445,0.000000,0.000000
1609043881.77341866,0.00958816,0.00248150,0.00000336,66912.00000000,0.00895282,0.000000,0.000000
1609043881.87643027,0.00958765,0.00223143,0.00000322,66939.00000000,0.00838528,0.000000,0.000000
1609043881.94647598,0.00958732,0.00251075,0.00000327,66936.00000000,0.00881829,0.000000,0.000000
1609043882.04866862,0.00958697,0.00239064,0.00000328,66977.00000000,0.00874069,0.000000,0.000000
1609043882.15183330,0.00958660,0.00240212,0.00000329,67032.00000000,0.00872537,0.000000,0.000000
1609043882.25498557,0.00958608,0.00211681,0.00000324,67006.00000000,0.00835047,0.000000,0.000000
1609043882.35814929,0.00958576,0.00221741,0.00000341,67020.00000000,0.00882065,0.000000,0.000000
1609043882.46132922,0.00958538,0.00213349,0.00000327,67038.00000000,0.00869433,0.000000,0.000000
1609043882.56454992,0.00958476,0.00210998,0.00000324,67082.00000000,0.00811776,0.000000,0.000000
1609043882.66711235,0.00958401,0.00198718,0.00000327,67095.00000000,0.00778874,0.000000,0.000000
1609043882.77044344,0.00958324,0.00203586,0.00000324,67118.00000000,0.00776092,0.000000,0.000000
1609043882.87342691,0.00958271,0.00227696,0.00000345,67148.00000000,0.00833113,0.000000,0.000000
1609043882.97653246,0.00958219,0.00219881,0.00000343,67144.00000000,0.00833364,0.000000,0.000000
1609043883.04670095,0.00958157,0.00220357,0.00000332,67199.00000000,0.00813132,0.000000,0.000000
1609043883.14854360,0.00958089,0.00206714,0.00000324,67230.00000000,0.00796179,0.000000,0.000000
1609043883.25177050,0.00958014,0.00200170,0.00000320,67253.00000000,0.00779183,0.000000,0.000000
1609043883.35495019,0.00957958,0.00215902,0.00000338,67286.00000000,0.00824997,0.000000,0.000000
1609043883.45794654,0.00957893,0.00206232,0.00000321,67264.00000000,0.00803540,0.000000,0.000000
1609043883.56106758,0.00957843,0.00211046,0.00000322,67293.00000000,0.00836622,0.000000,0.000000
1609043883.66450191,0.00957775,0.00205562,0.00000321,67300.00000000,0.00796809,0.000000,0.000000
1609043883.76789212,0.00957726,0.00212301,0.00000335,67355.00000000,0.00841007,0.000000,0.000000
1609043883.87071466,0.00957687,0.00216958,0.00000332,67364.00000000,0.00864470,0.000000,0.000000
1609043883.97369313,0.00957625,0.00207835,0.00000321,67401.00000000,0.00810444,0.000000,0.000000
1609043884.07666659,0.00957563,0.00208524,0.00000323,67399.00000000,0.00808585,0.000000,0.000000
1609043884.14694667,0.00957520,0.00230871,0.00000325,67423.00000000,0.00855461,0.000000,0.000000
1609043884.24877930,0.00957529,0.00261847,0.00000373,67481.00000000,0.00978316,0.000000,0.000000
1609043884.35191059,0.00957488,0.00224186,0.00000331,67519.00000000,0.00859719,0.000000,0.000000
1609043884.45504022,0.00957454,0.00235979,0.00000330,67531.00000000,0.00875673,0.000000,0.000000
1609043884.55834556,0.00957420,0.00233605,0.00000321,67542.00000000,0.00876265,0.000000,0.000000
1609043884.66103482,0.00957395,0.00245663,0.00000339,67563.00000000,0.00897944,0.000000,0.000000
1609043884.76426411,0.00957359,0.00218067,0.00000341,67594.00000000,0.00870842,0.000000,0.000000
1609043884.86826682,0.00957317,0.00217362,0.00000329,67628.00000000,0.00857098,0.000000,0.000000
1609043884.97046375,0.00957316,0.00265259,0.00000345,67647.00000000,0.00956325,0.000000,0.000000
1609043885.07365203,0.00957279,0.00217851,0.00000328,67702.00000000,0.00867883,0.000000,0.000000
1609043885.17660642,0.00957241,0.00240734,0.00000324,67729.00000000,0.00867176,0.000000,0.000000
1609043885.24679089,0.00957217,0.00224622,0.00000344,67723.00000000,0.00897566,0.000000,0.000000
1609043885.34857893,0.00957178,0.00215696,0.00000335,67733.00000000,0.00864970,0.000000,0.000000
1609043885.45165610,0.00957121,0.00204440,0.00000323,67734.00000000,0.00820153,0.000000,0.000000
1609043885.55494738,0.00957069,0.00218453,0.00000323,67773.00000000,0.00832798,0.000000,0.000000
1609043885.65811872,0.00957018,0.00207263,0.00000334,67779.00000000,0.00834073,0.000000,0.000000
1609043885.76099396,0.00956958,0.00208604,0.00000326,67794.00000000,0.00812744,0.000000,0.000000
1609043885.86417770,0.00956905,0.00214209,0.00000329,67810.00000000,0.00828467,0.000000,0.000000
1609043885.96738720,0.00956881,0.00267897,0.00000342,67795.00000000,0.00900545,0.000000,0.000000
1609043886.07043839,0.00956846,0.00243999,0.00000336,67808.00000000,0.00872518,0.000000,0.000000
1609043886.17347431,0.00956801,0.00232617,0.00000328,67864.00000000,0.00847244,0.000000,0.000000
1609043886.27655482,0.00956749,0.00217877,0.00000328,67907.00000000,0.00833058,0.000000,0.000000
1609043886.34691167,0.00956710,0.00222170,0.00000336,67905.00000000,0.00862091,0.000000,0.000000
1609043886.44877720,0.00956665,0.00224113,0.00000322,67912.00000000,0.00848943,0.000000,0.000000
1609043886.55127048,0.00956633,0.00229184,0.00000337,67911.00000000,0.00878713,0.000000,0.000000
1609043886.65472770,0.00956632,0.00231784,0.00000350,67952.00000000,0.00954518,0.000000,0.000000
1609043886.75753474,0.00956592,0.00214036,0.00000331,67957.00000000,0.00859271,0.000000,0.000000
1609043886.86070442,0.00956552,0.00221165,0.00000341,68016.00000000,0.00861561,0.000000,0.000000
1609043886.96373010,0.00956504,0.00237404,0.00000323,68087.00000000,0.00839098,0.000000,0.000000
1609043887.06811905,0.00956478,0.00273599,0.00000330,68197.00000000,0.00894742,0.000000,0.000000
1609043887.17010307,0.00956437,0.00224508,0.00000332,68256.00000000,0.00857375,0.000000,0.000000
1609043887.27316165,0.00956399,0.00229942,0.00000334,68341.00000000,0.00862654,0.000000,0.000000
1609043887.37609720,0.00956365,0.00236763,0.00000333,68363.00000000,0.00874735,0.000000,0.000000
1609043887.44634748,0.00956341,0.00250677,0.00000337,68429.00000000,0.00897752,0.000000,0.000000
1609043887.54787135,0.00956351,0.00258306,0.00000374,68433.00000000,0.00981297,0.000000,0.000000
1609043887.65083027,0.00956333,0.00247348,0.00000343,68442.00000000,0.00913738,0.000000,0.000000
1609043887.75381947,0.00956298,0.00224891,0.00000339,68424.00000000,0.00869693,0.000000,0.000000
1609043887.85682440,0.00956262,0.00238428,0.00000328,68457.00000000,0.00869371,0.000000,0.000000
1609043887.96006298,0.00956300,0.00297725,0.00000393,68482.00000000,0.01048257,0.000000,0.000000
1609043888.06352472,0.00956265,0.00218089,0.00000338,68417.00000000,0.00871807,0.000000,0.000000
1609043888.16712523,0.00956572,0.00228593,0.00000328,68452.00000000,0.01701533,0.000000,0.000000
1609043888.27024961,0.00956508,0.00196313,0.00000323,68542.00000000,0.00800810,0.000000,0.000000
1609043888.37353754,0.00956444,0.00218501,0.00000320,68559.00000000,0.00802683,0.000000,0.000000
1609043888.47670794,0.00956390,0.00213049,0.00000334,68598.00000000,0.00824445,0.000000,0.000000
1609043888.54707980,0.00956340,0.00220242,0.00000330,68652.00000000,0.00834470,0.000000,0.000000
1609043888.64864635,0.00956319,0.00209513,0.00000316,68704.00000000,0.00904436,0.000000,0.000000
1609043888.75186110,0.00956242,0.00198927,0.00000316,68729.00000000,0.00770278,0.000000,0.000000
1609043888.85480690,0.00956189,0.00222887,0.00000317,68760.00000000,0.00827224,0.000000,0.000000
1609043888.95767522,0.00956129,0.00206471,0.00000321,68869.00000000,0.00809729,0.000000,0.000000
1609043889.06048012,0.00956065,0.00212941,0.00000323,68910.00000000,0.00800663,0.000000,0.000000
1609043889.16385293,0.00955999,0.00213719,0.00000325,68974.00000000,0.00793862,0.000000,0.000000
1609043889.26718044,0.00955932,0.00230575,0.00000314,69061.00000000,0.00794211,0.000000,0.000000
1609043889.37005830,0.00955911,0.00268493,0.00000326,69257.00000000,0.00903492,0.000000,0.000000
1609043889.47341275,0.00955858,0.00234998,0.00000322,69508.00000000,0.00827944,0.000000,0.000000
1609043889.57641959,0.00955816,0.00231077,0.00000332,69679.00000000,0.00851801,0.000000,0.000000
1609043889.64672565,0.00955808,0.00235956,0.00000364,69754.00000000,0.00937337,0.000000,0.000000
1609043889.74839234,0.00955816,0.00264239,0.00000365,69783.00000000,0.00975376,0.000000,0.000000
1609043889.85150146,0.00955801,0.00249693,0.00000337,69847.00000000,0.00918902,0.000000,0.000000
1609043889.95468640,0.00955859,0.00266388,0.00000345,69929.00000000,0.01098069,0.000000,0.000000
1609043890.05768681,0.00955855,0.00248905,0.00000339,70010.00000000,0.00946411,0.000000,0.000000
1609043890.16073537,0.00955834,0.00240987,0.00000333,70095.00000000,0.00903284,0.000000,0.000000
1609043890.26390767,0.00955826,0.00249874,0.00000344,70133.00000000,0.00936851,0.000000,0.000000
1609043890.36770153,0.00955808,0.00235212,0.00000338,70161.00000000,0.00910970,0.000000,0.000000
1609043890.47010398,0.00955786,0.00252196,0.00000343,70257.00000000,0.00900995,0.000000,0.000000
1609043890.57325101,0.00955756,0.00244989,0.00000328,70269.00000000,0.00884367,0.000000,0.000000
1609043890.67603922,0.00955711,0.00230588,0.00000321,70338.00000000,0.00843311,0.000000,0.000000
1609043890.74685860,0.00955681,0.00240047,0.00000341,70392.00000000,0.00884060,0.000000,0.000000
1609043890.84872985,0.00955642,0.00225738,0.00000331,70417.00000000,0.00859356,0.000000,0.000000
1609043890.95196319,0.00955594,0.00211022,0.00000324,70473.00000000,0.00837327,0.000000,0.000000
1609043891.05508995,0.00955553,0.00220226,0.00000318,70503.00000000,0.00854821,0.000000,0.000000
1609043891.15844059,0.00956424,0.00523574,0.00001312,70595.00000000,0.03097231,0.000000,0.000000
1609043891.26110029,0.00956412,0.00268433,0.00000331,70673.00000000,0.00925450,0.000000,0.000000
1609043891.36419892,0.00956389,0.00238333,0.00000344,70719.00000000,0.00901021,0.000000,0.000000
1609043891.46860003,0.00956380,0.00279102,0.00000342,70813.00000000,0.00932884,0.000000,0.000000
1609043891.57040286,0.00956404,0.00291823,0.00000377,70900.00000000,0.01017493,0.000000,0.000000
1609043891.67344642,0.00956407,0.00266535,0.00000355,71073.00000000,0.00962539,0.000000,0.000000
1609043891.77613068,0.00956442,0.00289396,0.00000393,71100.00000000,0.01042561,0.000000,0.000000
1609043891.84703708,0.00956481,0.00253000,0.00000360,71135.00000000,0.01053062,0.000000,0.000000
1609043891.94820023,0.00956459,0.00251226,0.00000336,71157.00000000,0.00902535,0.000000,0.000000
1609043892.05163383,0.00956447,0.00277903,0.00000332,71243.00000000,0.00926145,0.000000,0.000000
1609043892.15511942,0.00956433,0.00244106,0.00000351,71291.00000000,0.00921372,0.000000,0.000000
1609043892.25798249,0.00956402,0.00231871,0.00000347,71296.00000000,0.00881204,0.000000,0.000000
1609043892.36114025,0.00956366,0.00224170,0.00000335,71318.00000000,0.00867476,0.000000,0.000000
1609043892.46424603,0.00956334,0.00225700,0.00000336,71349.00000000,0.00875827,0.000000,0.000000
1609043892.56755781,0.00956300,0.00244436,0.00000344,71405.00000000,0.00873469,0.000000,0.000000
1609043892.67037153,0.00956275,0.00232840,0.00000351,71439.00000000,0.00894126,0.000000,0.000000
1609043892.77350783,0.00956229,0.00220310,0.00000339,71479.00000000,0.00841662,0.000000,0.000000
1609043892.87643790,0.00956192,0.00225601,0.00000335,71483.00000000,0.00865460,0.000000,0.000000
1609043892.94686079,0.00956149,0.00213758,0.00000333,71537.00000000,0.00850219,0.000000,0.000000
1609043893.04862237,0.00956114,0.00219160,0.00000342,71590.00000000,0.00868865,0.000000,0.000000
1609043893.15197992,0.00956084,0.00242631,0.00000337,71631.00000000,0.00882875,0.000000,0.000000
1609043893.25496936,0.00956044,0.00222791,0.00000332,71638.00000000,0.00856722,0.000000,0.000000
1609043893.35831499,0.00955988,0.00209741,0.00000324,71738.00000000,0.00817313,0.000000,0.000000
1609043893.46104383,0.00955954,0.00244423,0.00000337,71765.00000000,0.00870952,0.000000,0.000000
1609043893.56444430,0.00955920,0.00250342,0.00000333,71814.00000000,0.00871160,0.000000,0.000000
1609043893.66786861,0.00955884,0.00237098,0.00000330,71766.00000000,0.00866880,0.000000,0.000000
1609043893.77071786,0.00955867,0.00271108,0.00000322,71838.00000000,0.00914571,0.000000,0.000000
1609043893.87398243,0.00955832,0.00246440,0.00000327,71836.00000000,0.00868837,0.000000,0.000000
1609043893.97669196,0.00955794,0.00236751,0.00000327,72007.00000000,0.00860827,0.000000,0.000000
1609043894.04708266,0.00955778,0.00256638,0.00000350,72073.00000000,0.00915147,0.000000,0.000000
1609043894.14860868,0.00955763,0.00257696,0.00000351,72158.00000000,0.00919769,0.000000,0.000000
1609043894.25140548,0.00955745,0.00240782,0.00000342,72278.00000000,0.00911238,0.000000,0.000000
1609043894.35445571,0.00955720,0.00250942,0.00000338,72323.00000000,0.00891037,0.000000,0.000000
1609043894.45763612,0.00955706,0.00244375,0.00000349,72389.00000000,0.00921370,0.000000,0.000000
1609043894.56079388,0.00955680,0.00241444,0.00000337,72470.00000000,0.00891311,0.000000,0.000000
1609043894.66408229,0.00955651,0.00229879,0.00000343,72520.00000000,0.00883841,0.000000,0.000000
1609043894.76747465,0.00955630,0.00245058,0.00000345,72543.00000000,0.00902897,0.000000,0.000000
1609043894.87080145,0.00955601,0.00231003,0.00000344,72597.00000000,0.00883635,0.000000,0.000000
1609043894.97368002,0.00955566,0.00228987,0.00000335,72610.00000000,0.00867435,0.000000,0.000000
1609043895.07670593,0.00955523,0.00227196,0.00000333,72596.00000000,0.00848040,0.000000,0.000000
1609043895.14692092,0.00955497,0.00231089,0.00000342,72614.00000000,0.00891672,0.000000,0.000000
1609043895.24865866,0.00955458,0.00215046,0.00000339,72643.00000000,0.00856948,0.000000,0.000000
1609043895.35183477,0.00955425,0.00231257,0.00000336,72680.00000000,0.00873350,0.000000,0.000000
1609043895.45486689,0.00955396,0.00218319,0.00000350,72693.00000000,0.00882492,0.000000,0.000000
1609043895.55783200,0.00955347,0.00209260,0.00000327,72715.00000000,0.00834164,0.000000,0.000000
1609043895.66088343,0.00955388,0.00259586,0.00000376,72743.00000000,0.01057007,0.000000,0.000000
1609043895.76401567,0.00955351,0.00242860,0.00000330,72829.00000000,0.00863080,0.000000,0.000000
1609043895.86772013,0.00955326,0.00252926,0.00000337,72875.00000000,0.00893760,0.000000,0.000000
1609043895.97046256,0.00955294,0.00241547,0.00000337,72932.00000000,0.00873513,0.000000,0.000000
1609043896.07377720,0.00955248,0.00232078,0.00000332,72943.00000000,0.00840106,0.000000,0.000000
1609043896.17690516,0.00955202,0.00216183,0.00000331,73009.00000000,0.00839400,0.000000,0.000000
1609043896.24721169,0.00955172,0.00243853,0.00000333,73031.00000000,0.00879839,0.000000,0.000000
1609043896.34865832,0.00955129,0.00219458,0.00000337,73030.00000000,0.00847228,0.000000,0.000000
1609043896.45189571,0.00955091,0.00217173,0.00000347,73019.00000000,0.00860833,0.000000,0.000000
1609043896.55488920,0.00955053,0.00216836,0.00000349,73048.00000000,0.00859767,0.000000,0.000000
1609043896.65821600,0.00955028,0.00254048,0.00000344,73057.00000000,0.00891058,0.000000,0.000000
1609043896.76139164,0.00954995,0.00220786,0.00000348,73081.00000000,0.00874292,0.000000,0.000000
1609043896.86465859,0.00954947,0.00214395,0.00000340,73116.00000000,0.00833189,0.000000,0.000000
1609043896.96791458,0.00954882,0.00212458,0.00000338,73143.00000000,0.00791920,0.000000,0.000000
1609043897.07100439,0.00954815,0.00210866,0.00000334,73167.00000000,0.00785253,0.000000,0.000000
1609043897.17401385,0.00954757,0.00218033,0.00000342,73177.00000000,0.00808047,0.000000,0.000000
1609043897.27693915,0.00954712,0.00224372,0.00000351,73201.00000000,0.00842864,0.000000,0.000000
1609043897.34710908,0.00954678,0.00220750,0.00000362,73182.00000000,0.00868456,0.000000,0.000000
1609043897.44866991,0.00954636,0.00213689,0.00000343,73187.00000000,0.00848040,0.000000,0.000000
1609043897.55178261,0.00954588,0.00220820,0.00000335,73217.00000000,0.00834079,0.000000,0.000000
1609043897.65500879,0.00954570,0.00242446,0.00000355,73239.00000000,0.00908400,0.000000,0.000000
1609043897.75803161,0.00954521,0.00221375,0.00000333,73269.00000000,0.00831388,0.000000,0.000000
1609043897.86127257,0.00954458,0.00201808,0.00000326,73283.00000000,0.00797414,0.000000,0.000000
1609043897.96458459,0.00954398,0.00209491,0.00000321,73316.00000000,0.00801746,0.000000,0.000000
1609043898.06787920,0.00954358,0.00233867,0.00000337,73354.00000000,0.00854336,0.000000,0.000000
1609043898.17111063,0.00954307,0.00224612,0.00000342,73474.00000000,0.00824520,0.000000,0.000000
1609043898.27408600,0.00954254,0.00231779,0.00000345,73531.00000000,0.00819645,0.000000,0.000000
